ID;year_;box;nest;transponder;tarsus;weight;fledge_date;hatch_day;fledge_day;fledge_age;fledge_time;sunrise;fledge_time_sunrise;solar_noon;median;order;surviveSNB;surviveSF;survive;epy;sex
B4P9660;2018;256;256_2018;9.96E+15;17.65;12.7;29/05/2018;129;149;20;8.845556;5.38;3.46;13.23;-0.55;7;0;0;0;0;1
B4P9658;2018;256;256_2018;7E60000000008001;17.15;11.8;29/05/2018;129;149;20;9.090000;5.38;3.71;13.23;-0.55;8;0;0;0;0;1
B4X1600;2018;257;257_2018;2F50000000008001;16.53;10.3;31/05/2018;132;151;19;9.171667;5.35;3.82;13.23;-0.83;1;1;0;1;0;2
B4X1088;2018;257;257_2018;49E0000000008001;17.47;10.3;31/05/2018;132;151;19;9.443889;5.35;4.09;13.23;-0.83;2;0;0;0;0;1
B4X1086;2018;257;257_2018;79E0000000008001;17.09;9.7;31/05/2018;132;151;19;9.550000;5.35;4.20;13.23;-0.83;3;0;0;0;0;1
B4X1084;2018;257;257_2018;29E0000000008001;17.2;10.6;31/05/2018;132;151;19;9.569444;5.35;4.22;13.23;-0.83;4;0;0;0;0;1
B4X1089;2018;257;257_2018;61E0000000008001;16.37;9;31/05/2018;132;151;19;9.613333;5.35;4.26;13.23;-0.83;5;0;0;0;0;2
B4X1087;2018;257;257_2018;11E0000000008001;16.69;10.4;31/05/2018;132;151;19;11.031111;5.35;5.68;13.23;-0.83;6;0;0;0;0;2
B4X1085;2018;257;257_2018;55E0000000008001;16.54;8.3;31/05/2018;132;151;19;15.275000;5.35;9.93;13.23;-0.83;7;0;0;0;0;2
B4P8647;2017;258;258_2017;3.78E+15;16.71;11.2;29/05/2017;130;149;19;10.682500;5.38;5.30;13.23;NA;1;0;0;0;1;2
B4P8651;2017;258;258_2017;C040000000008001;17.19;10.4;29/05/2017;130;149;19;11.653056;5.38;6.27;13.23;NA;2;0;0;0;1;1
B4P8650;2017;258;258_2017;2.04E+15;18.05;12.2;29/05/2017;130;149;19;12.250000;5.38;6.87;13.23;NA;3;0;0;0;0;1
B4P8649;2017;258;258_2017;6.04E+15;16.68;10.2;29/05/2017;130;149;19;12.319722;5.38;6.94;13.23;NA;4;0;0;0;0;2
B4P8648;2017;258;258_2017;B780000000008001;16.39;9.6;29/05/2017;130;149;19;12.348056;5.38;6.96;13.23;NA;5;0;0;0;1;2
B4P8626;2017;259;259_2017;4.38E+15;15.91;8.1;30/05/2017;129;150;21;13.095000;5.37;7.73;13.23;-0.68;1;0;0;0;1;2
B4P8625;2017;259;259_2017;8.38E+15;16.4;9.2;30/05/2017;129;150;21;13.489167;5.37;8.12;13.23;-0.68;2;1;1;1;0;1
B4P8627;2017;259;259_2017;3.8E+14;15.16;7.7;30/05/2017;129;150;21;13.949167;5.37;8.58;13.23;-0.68;3;0;0;0;1;2
B4P8622;2017;259;259_2017;9.28E+15;15.1;7.9;30/05/2017;129;150;21;14.425000;5.37;9.06;13.23;-0.68;4;0;0;0;1;2
B4P8624;2017;259;259_2017;C180000000008001;15.26;8.9;30/05/2017;129;150;21;14.485833;5.37;9.12;13.23;-0.68;5;0;0;0;1;2
B4P8623;2017;259;259_2017;6D80000000008001;15.85;8.9;30/05/2017;129;150;21;14.509167;5.37;9.14;13.23;-0.68;6;0;0;0;1;2
B4P8621;2017;259;259_2017;EB00000000008001;16.13;8.7;30/05/2017;129;150;21;14.911389;5.37;9.54;13.23;-0.68;7;1;0;1;1;1
B4P9728;2017;260;260_2017;E640000000008001;16.45;9.7;03/06/2017;134;154;20;11.802500;5.32;6.49;13.23;-0.52;1;0;0;0;1;1
B4P9730;2017;260;260_2017;9A40000000008001;16.3;10.5;03/06/2017;134;154;20;11.967778;5.32;6.65;13.23;-0.52;2;0;0;0;1;1
B4P9727;2017;260;260_2017;8E40000000008001;16.36;10.1;03/06/2017;134;154;20;17.522500;5.32;12.21;13.23;-0.52;3;1;1;1;1;1
B4P9731;2017;260;260_2017;BE40000000008001;16.37;9.4;03/06/2017;134;154;20;17.551111;5.32;12.23;13.23;-0.52;4;0;0;0;0;2
B4P9733;2017;260;260_2017;B240000000008001;15.97;9.2;03/06/2017;134;154;20;17.572500;5.32;12.26;13.23;-0.52;5;0;0;0;0;2
B4P9732;2017;260;260_2017;A640000000008001;16.13;8.9;03/06/2017;134;154;20;17.617222;5.32;12.30;13.23;-0.52;6;0;0;0;0;2
B4P9726;2017;260;260_2017;C240000000008001;15.93;8.8;03/06/2017;134;154;20;17.675000;5.32;12.36;13.23;-0.52;7;0;0;0;0;2
B4P9729;2017;260;260_2017;F240000000008001;16.67;10;03/06/2017;134;154;20;17.738889;5.32;12.42;13.23;-0.52;8;1;1;1;0;1
B4P8698;2017;261;261_2017;A440000000008001;16.85;11.3;31/05/2017;132;151;19;15.853611;5.35;10.50;13.23;-0.55;1;0;0;0;0;1
B4P8699;2017;261;261_2017;5.84E+15;17.31;10.5;01/06/2017;132;152;20;7.940556;5.35;2.59;13.24;-0.55;2;0;0;0;0;2
B4P8700;2017;261;261_2017;4.04E+15;15.77;10.8;01/06/2017;132;152;20;8.519167;5.35;3.17;13.24;-0.55;3;0;0;0;1;2
B4X1429;2018;261;261_2018;8C60000000008001;17.65;10.8;29/05/2018;130;149;19;8.854722;5.38;3.47;13.23;-1.84;1;1;0;1;0;2
B4X1434;2018;261;261_2018;4.06E+15;17.25;10.8;29/05/2018;130;149;19;8.860556;5.38;3.48;13.23;-1.84;2;0;0;0;0;2
B4X1436;2018;261;261_2018;B860000000008001;17.15;10.9;29/05/2018;130;149;19;9.264722;5.38;3.88;13.23;-1.84;3;0;0;0;0;2
B4X1433;2018;261;261_2018;1C60000000008001;17.2;10.4;29/05/2018;130;149;19;9.293056;5.38;3.91;13.23;-1.84;4;0;0;0;0;2
B4X1432;2018;261;261_2018;0A60000000008001;17.5;10.8;29/05/2018;130;149;19;10.345556;5.38;4.96;13.23;-1.84;5;0;1;1;0;2
B4X1437;2018;261;261_2018;FFA0000000008001;17.2;10.7;30/05/2018;130;150;20;6.800278;5.37;1.43;13.23;-1.84;6;0;0;0;0;2
B4X1430;2018;261;261_2018;D260000000008001;17.15;11;30/05/2018;130;150;20;7.323333;5.37;1.96;13.23;-1.84;7;0;0;0;0;2
B4X1435;2018;261;261_2018;4.26E+15;17.05;9.7;30/05/2018;130;150;20;7.358056;5.37;1.99;13.23;-1.84;8;0;0;0;0;2
B4P9898;2017;262;262_2017;5.4E+14;15.46;9.7;21/06/2017;153;172;19;8.388056;5.27;3.12;13.29;NA;1;0;0;0;0;2
B4P9501;2017;262;262_2017;3D40000000008001;17.22;12;21/06/2017;153;172;19;11.341111;5.27;6.07;13.29;NA;2;0;0;0;0;1
B4P9900;2017;262;262_2017;1.34E+15;16.81;11.1;22/06/2017;153;173;20;6.611389;5.27;1.34;13.30;NA;3;0;0;0;0;1
B4P9897;2017;262;262_2017;7.4E+14;16.57;10.8;22/06/2017;153;173;20;6.621111;5.27;1.35;13.30;NA;4;0;0;0;0;2
B4P9502;2017;262;262_2017;2B40000000008001;15.96;10.4;22/06/2017;153;173;20;6.736944;5.27;1.47;13.30;NA;5;0;0;0;0;2
B4P9899;2017;262;262_2017;9F40000000008001;15.36;8.7;22/06/2017;153;173;20;7.907778;5.27;2.64;13.30;NA;6;0;0;0;0;2
B4X1489;2018;262;262_2018;87E0000000008001;16.91;9.6;30/05/2018;132;150;18;8.078611;5.37;2.71;13.23;-1.56;1;0;0;0;0;2
B4X1485;2018;262;262_2018;BBE0000000008001;17.82;10.9;31/05/2018;132;151;19;8.735000;5.35;3.39;13.23;-1.56;2;0;0;0;0;1
B4X1490;2018;262;262_2018;47E0000000008001;17.91;10.8;31/05/2018;132;151;19;8.753611;5.35;3.40;13.23;-1.56;3;0;0;0;0;1
B4X1486;2018;262;262_2018;7BE0000000008001;16.87;10.2;31/05/2018;132;151;19;9.342500;5.35;3.99;13.23;-1.56;4;0;0;0;0;2
B4X1487;2018;262;262_2018;FBE0000000008001;17.04;10.3;31/05/2018;132;151;19;9.395000;5.35;4.05;13.23;-1.56;5;1;0;1;0;1
B4X1492;2018;262;262_2018;27E0000000008001;16.63;8.6;31/05/2018;132;151;19;12.043889;5.35;6.69;13.23;-1.56;6;0;0;0;0;1
B4X1491;2018;262;262_2018;C7E0000000008001;16.25;9.6;31/05/2018;132;151;19;12.277778;5.35;6.93;13.23;-1.56;7;0;0;0;0;2
B4X1488;2018;262;262_2018;07E0000000008001;16.38;9.8;31/05/2018;132;151;19;12.358056;5.35;7.01;13.23;-1.56;8;0;0;0;0;2
B4X1493;2018;262;262_2018;A7E0000000008001;16.7;8.4;31/05/2018;132;151;19;13.063333;5.35;7.71;13.23;-1.56;9;0;0;0;0;1
B4X1718;2018;263;263_2018;DF50000000008001;16.22;10.2;31/05/2018;131;151;20;8.231111;5.35;2.88;13.23;-1.65;1;0;0;0;0;2
B4X1721;2018;263;263_2018;48D0000000008001;16.97;10.5;31/05/2018;131;151;20;8.854444;5.35;3.50;13.23;-1.65;2;1;0;1;0;2
B4X1719;2018;263;263_2018;F750000000008001;17;11.1;31/05/2018;131;151;20;13.096389;5.35;7.75;13.23;-1.65;3;1;0;1;0;1
B4X1720;2018;263;263_2018;C750000000008001;16.87;10.9;31/05/2018;131;151;20;14.776944;5.35;9.43;13.23;-1.65;4;0;0;0;0;2
B4X1724;2018;263;263_2018;60D0000000008001;16.84;11.1;31/05/2018;131;151;20;14.812500;5.35;9.46;13.23;-1.65;5;0;0;0;0;2
B4X1723;2018;263;263_2018;4.75E+15;16.67;11.5;31/05/2018;131;151;20;14.820833;5.35;9.47;13.23;-1.65;6;0;0;0;0;2
B4X1725;2018;263;263_2018;5F50000000008001;16.21;10.2;31/05/2018;131;151;20;14.921389;5.35;9.57;13.23;-1.65;7;0;0;0;0;2
B4X1722;2018;263;263_2018;7.75E+15;16.51;10;31/05/2018;131;151;20;15.342500;5.35;9.99;13.23;-1.65;8;0;0;0;0;2
B4P9782;2017;264;264_2017;3.64E+15;17.62;11.3;12/06/2017;143;163;20;7.149444;5.27;1.88;13.27;2.37;1;0;0;0;0;1
B4P9784;2017;264;264_2017;F140000000008001;16.79;11.2;12/06/2017;143;163;20;7.204722;5.27;1.94;13.27;2.37;2;0;0;0;0;2
B4P9781;2017;264;264_2017;D940000000008001;17.64;11.4;12/06/2017;143;163;20;7.210278;5.27;1.94;13.27;2.37;3;1;1;1;0;1
B4P9780;2017;264;264_2017;3.94E+15;16.51;10.3;12/06/2017;143;163;20;7.236944;5.27;1.97;13.27;2.37;4;0;0;0;0;2
B4P9779;2017;264;264_2017;6.4E+14;16.98;11.7;12/06/2017;143;163;20;7.248611;5.27;1.98;13.27;2.37;5;0;0;0;0;1
B4X1664;2018;265;265_2018;8CE0000000008001;16.72;11.3;09/06/2018;140;160;20;5.852500;5.28;0.57;13.26;-1.33;1;0;0;0;0;2
B4X1666;2018;265;265_2018;4CE0000000008001;16.63;11.1;09/06/2018;140;160;20;6.249167;5.28;0.97;13.26;-1.33;2;0;1;1;0;2
B4X1663;2018;265;265_2018;CCE0000000008001;17.01;11.6;09/06/2018;140;160;20;9.081944;5.28;3.80;13.26;-1.33;3;0;0;0;0;1
B4X1669;2018;265;265_2018;EEE0000000008001;17.05;11.9;09/06/2018;140;160;20;13.634722;5.28;8.35;13.26;-1.33;4;0;0;0;0;1
B4X1667;2018;265;265_2018;0CE0000000008001;16.7;10.7;09/06/2018;140;160;20;16.190000;5.28;10.91;13.26;-1.33;5;0;0;0;0;2
B4X1665;2018;265;265_2018;2CE0000000008001;16.62;10.2;10/06/2018;140;161;21;6.781667;5.28;1.50;13.27;-1.33;6;0;0;0;0;1
B4P9452;2017;266;266_2017;8E80000000008001;16.45;11.9;25/05/2017;126;145;19;19.349444;5.43;13.92;13.22;NA;1;0;0;0;0;2
B4P9454;2017;266;266_2017;5A80000000008001;17.18;11.5;25/05/2017;126;145;19;19.551111;5.43;14.12;13.22;NA;2;0;0;0;0;2
B4P9456;2017;266;266_2017;9A80000000008001;16.99;11.8;25/05/2017;126;145;19;19.568611;5.43;14.14;13.22;NA;3;0;0;0;0;1
B4P9455;2017;266;266_2017;A680000000008001;16.96;12.2;25/05/2017;126;145;19;19.722500;5.43;14.29;13.22;NA;4;0;0;0;0;1
B4P9453;2017;266;266_2017;6.68E+15;17.26;11.3;26/05/2017;126;146;20;6.588056;5.42;1.17;13.23;NA;5;0;0;0;0;1
B4P9713;2017;267;267_2017;B840000000008001;16.77;11.5;01/06/2017;133;152;19;10.671667;5.35;5.32;13.24;-0.72;1;0;0;0;0;2
B4P9714;2017;267;267_2017;7.84E+15;16.57;11.1;01/06/2017;133;152;19;10.795556;5.35;5.45;13.24;-0.72;2;0;0;0;0;2
B4P9715;2017;267;267_2017;A840000000008001;15.81;11.1;01/06/2017;133;152;19;10.805000;5.35;5.46;13.24;-0.72;3;0;0;0;0;2
B4P9712;2017;267;267_2017;8C40000000008001;16.49;11.3;01/06/2017;133;152;19;10.822500;5.35;5.47;13.24;-0.72;4;0;0;0;0;2
B4P9711;2017;267;267_2017;FF80000000008001;16.4;10.9;01/06/2017;133;152;19;11.110000;5.35;5.76;13.24;-0.72;5;0;0;0;0;2
B4X1108;2018;269;269_2018;82A0000000008001;16.03;9.7;28/05/2018;128;148;20;16.543333;5.40;11.14;13.23;-0.54;1;0;0;0;0;2
B4X1101;2018;269;269_2018;36A0000000008001;15.6;7.6;28/05/2018;128;148;20;16.708056;5.40;11.31;13.23;-0.54;2;0;0;0;1;2
B4X1105;2018;269;269_2018;2AA0000000008001;15.58;7.5;28/05/2018;128;148;20;17.086944;5.40;11.69;13.23;-0.54;3;0;0;0;0;1
B4X1103;2018;269;269_2018;FCA0000000008001;16.06;9.4;29/05/2018;128;149;21;7.072222;5.38;1.69;13.23;-0.54;4;0;0;0;0;1
